# Flutter analyzer warning/info baseline
# Generated: 2026-04-26T14:16:37.459483Z
# Command: flutter analyze --no-fatal-infos --no-fatal-warnings
# Total warning/info findings: 1700
# Columns: count	severity	rule	path	message
3	info	no_leading_underscores_for_local_identifiers	test/features/feed/domain/models/feed_item_test.dart	The local variable '_msg' starts with an underscore
2	info	no_leading_underscores_for_local_identifiers	test/features/feed/domain/models/feed_item_test.dart	The local variable '_thread' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/feed/integration/expanded_collapsed_card_test.dart	The local variable '_textWidget' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/feed/presentation/widgets/message_bubble_test.dart	The local variable '_bodyRichTextWidget' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/feed/presentation/widgets/message_bubble_test.dart	The local variable '_hasPositionedAncestor' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/feed/presentation/widgets/message_bubble_test.dart	The local variable '_linkableTextWidget' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/groups/application/group_key_update_listener_test.dart	The local variable '_makeMessage' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/groups/application/group_key_update_listener_test.dart	The local variable '_validEnvelope' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/groups/presentation/group_card_bidi_test.dart	The local variable '_textWidget' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/groups/presentation/group_list_screen_bidi_test.dart	The local variable '_textWidget' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/groups/presentation/widgets/expandable_fab_test.dart	The local variable '_items' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/introduction/application/introduction_payload_test.dart	The local variable '_makeAcceptPayload' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/introduction/application/introduction_payload_test.dart	The local variable '_makeSendPayload' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/introduction/application/mutual_acceptance_test.dart	The local variable '_makeContact' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/introduction/application/send_introduction_test.dart	The local variable '_createFriend' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/introduction/application/send_introduction_test.dart	The local variable '_createFriends' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/introduction/application/send_introduction_test.dart	The local variable '_sendFriends' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/introduction/application/send_introduction_test.dart	The local variable '_sendTwoFriends' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/introduction/presentation/widgets/intro_group_header_test.dart	The local variable '_textWidget' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/introduction/presentation/widgets/intro_row_test.dart	The local variable '_makeIntro' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/introduction/presentation/widgets/intro_row_test.dart	The local variable '_textWidget' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/orbit/presentation/widgets/friend_row_test.dart	The local variable '_textFor' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/orbit/presentation/widgets/group_row_bidi_test.dart	The local variable '_textFor' starts with an underscore
1	info	no_leading_underscores_for_local_identifiers	test/features/posts/phase2/comments_sheet_bidi_test.dart	The local variable '_buildSheet' starts with an underscore
7	info	overridden_fields	test/features/settings/integration/profile_picture_flow_test.dart	Field overrides a field inherited from 'Bridge'
1	info	prefer_final_fields	integration_test/conversation_wired_subscription_performance_harness.dart	The private field _stopwatch could be 'final'
1	info	prefer_final_fields	test/features/groups/application/retry_failed_group_inbox_stores_use_case_test.dart	The private field _failCount could be 'final'
1	info	prefer_function_declarations_over_variables	lib/features/conversation/presentation/screens/conversation_screen.dart	Use a function declaration rather than a variable assignment to bind a function to a name
1	info	prefer_null_aware_operators	lib/features/groups/presentation/screens/group_list_screen.dart	Use the null-aware operator '?.' rather than an explicit 'null' comparison
1	info	unintended_html_in_doc_comment	integration_test/benchmark_1_1_send_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_ack_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_bridge_crossing_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_connection_reuse_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_encryption_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_event_queue_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_inbox_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_media_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_node_startup_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_routing_paths_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_timeout_accuracy_harness.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/benchmark_voice_harness.dart	Angle brackets will be interpreted as HTML
2	info	unintended_html_in_doc_comment	integration_test/group_smoke_alice_harness.dart	Angle brackets will be interpreted as HTML
2	info	unintended_html_in_doc_comment	integration_test/group_smoke_bob_harness.dart	Angle brackets will be interpreted as HTML
2	info	unintended_html_in_doc_comment	integration_test/notification_sound_smoke_alice_harness.dart	Angle brackets will be interpreted as HTML
2	info	unintended_html_in_doc_comment	integration_test/notification_sound_smoke_bob_harness.dart	Angle brackets will be interpreted as HTML
2	info	unintended_html_in_doc_comment	integration_test/routing_smoke_alice_harness.dart	Angle brackets will be interpreted as HTML
2	info	unintended_html_in_doc_comment	integration_test/routing_smoke_bob_harness.dart	Angle brackets will be interpreted as HTML
3	info	unintended_html_in_doc_comment	integration_test/scripts/run_benchmark_suite.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	integration_test/setup_device.dart	Angle brackets will be interpreted as HTML
2	info	unintended_html_in_doc_comment	lib/core/bridge/p2p_bridge_client.dart	Angle brackets will be interpreted as HTML
4	info	unintended_html_in_doc_comment	lib/core/local_discovery/local_media_server.dart	Angle brackets will be interpreted as HTML
1	info	unintended_html_in_doc_comment	lib/core/local_discovery/local_ws_server.dart	Angle brackets will be interpreted as HTML
1	info	unnecessary_brace_in_string_interps	integration_test/benchmark_media_harness.dart	Unnecessary braces in a string interpolation
1	info	unnecessary_brace_in_string_interps	lib/core/services/p2p_service_impl.dart	Unnecessary braces in a string interpolation
1	info	unnecessary_import	integration_test/background_reconnect_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	integration_test/benchmark_notification_tap_harness.dart	The import of 'package:flutter/foundation.dart' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	integration_test/bidi_text_smoke_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	integration_test/foreground_group_push_drain_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	integration_test/voice_message_e2e_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	integration_test/wifi_transport_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	lib/features/feed/presentation/widgets/nav_bar_theme.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	lib/features/posts/presentation/widgets/edit_pinned_post_sheet.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	test/core/bridge/bridge_contact_request_crypto_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/core/inbox/inbox_round_trip_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/core/lifecycle/connectivity_lifecycle_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/core/local_discovery/local_media_integration_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/core/local_discovery/local_media_server_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/core/local_discovery/local_p2p_service_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/core/local_discovery/local_ws_server_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/core/resilience/c4_partial_drain_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/core/resilience/soak_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/core/services/contact_request_listener_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/core/services/p2p_service_addresses_updated_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/features/contact_request/application/recover_intro_contact_request_use_case_test.dart	The import of 'package:flutter_app/features/contact_request/domain/models/contact_request_model.dart' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_app/features/contact_request/domain/models/contact_request_model.dart'
1	info	unnecessary_import	test/features/conversation/application/send_chat_message_use_case_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/foundation.dart'
1	info	unnecessary_import	test/features/conversation/integration/offline_inbox_roundtrip_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/features/conversation/presentation/widgets/compose_area_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	test/features/feed/integration/expanded_collapsed_card_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	test/features/feed/presentation/widgets/expanded_compose_input_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	test/features/feed/presentation/widgets/inline_reply_input_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	test/features/feed/presentation/widgets/open_mode_card_body_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	test/features/feed/presentation/widgets/quote_preview_bar_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	test/features/groups/integration/group_multi_device_convergence_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/features/introduction/presentation/screens/friend_picker_wired_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/features/p2p/presentation/widgets/connection_status_indicator_test.dart	The import of 'package:flutter/foundation.dart' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	test/features/posts/improvement/post_pass_engagement_baseline_integration_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/features/posts/improvement/post_pass_shared_thread_integration_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/features/posts/improvement/post_pin_remove_delivery_integration_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/features/posts/improvement/send_post_media_background_test.dart	The import of 'dart:async' is unnecessary because all of the used elements are also provided by the import of 'package:flutter_test/flutter_test.dart'
1	info	unnecessary_import	test/features/posts/phase1/compose_post_sheet_bidi_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	test/features/posts/phase2/comments_sheet_bidi_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
1	info	unnecessary_import	test/features/posts/phase5/edit_pinned_post_sheet_bidi_test.dart	The import of 'dart:ui' is unnecessary because all of the used elements are also provided by the import of 'package:flutter/material.dart'
5	info	unnecessary_string_interpolations	integration_test/scripts/run_benchmark_suite.dart	Unnecessary use of string interpolation
1	info	unnecessary_string_interpolations	integration_test/scripts/run_routing_smoke_e2e.dart	Unnecessary use of string interpolation
1	info	unnecessary_underscores	lib/features/groups/presentation/widgets/group_reaction_details_sheet.dart	Unnecessary use of multiple underscores
1	info	unnecessary_underscores	lib/features/posts/presentation/widgets/pass_post_along_sheet.dart	Unnecessary use of multiple underscores
2	info	unnecessary_underscores	test/features/conversation/application/handle_incoming_chat_message_use_case_test.dart	Unnecessary use of multiple underscores
15	info	unnecessary_underscores	test/features/feed/presentation/screens/feed_screen_test.dart	Unnecessary use of multiple underscores
1	info	unnecessary_underscores	test/features/groups/application/member_removal_integration_test.dart	Unnecessary use of multiple underscores
1	info	unnecessary_underscores	test/features/groups/application/rotate_and_distribute_group_key_use_case_test.dart	Unnecessary use of multiple underscores
2	info	unnecessary_underscores	test/features/groups/integration/invite_round_trip_test.dart	Unnecessary use of multiple underscores
1	info	unnecessary_underscores	test/features/groups/presentation/group_conversation_screen_test.dart	Unnecessary use of multiple underscores
6	info	unnecessary_underscores	test/features/introduction/domain/repositories/introduction_repository_impl_test.dart	Unnecessary use of multiple underscores
4	info	unnecessary_underscores	test/features/qr_code/application/build_qr_payload_use_case_test.dart	Unnecessary use of multiple underscores
2	info	use_build_context_synchronously	lib/features/groups/presentation/screens/group_conversation_screen.dart	Don't use 'BuildContext's across async gaps
3	info	use_build_context_synchronously	lib/features/identity/presentation/screens/identity_choice_wired.dart	Don't use 'BuildContext's across async gaps
1	info	use_build_context_synchronously	lib/features/posts/presentation/widgets/pass_post_along_sheet.dart	Don't use 'BuildContext's across async gaps, guarded by an unrelated 'mounted' check
4	info	use_null_aware_elements	integration_test/routing_smoke_alice_harness.dart	Use the null-aware marker '?' rather than a null check via an 'if'
2	info	use_null_aware_elements	integration_test/scripts/run_benchmark_suite.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	integration_test/scripts/run_transport_e2e.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	integration_test/scripts/run_wifi_relay_fallback_smoke.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	integration_test/transport_e2e_test.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	integration_test/wifi_relay_fallback_smoke_test.dart	Use the null-aware marker '?' rather than a null check via an 'if'
2	info	use_null_aware_elements	lib/core/bridge/bridge_group_helpers.dart	Use the null-aware marker '?' rather than a null check via an 'if'
17	info	use_null_aware_elements	lib/core/bridge/p2p_bridge_client.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	lib/core/lifecycle/handle_app_resumed.dart	Use the null-aware marker '?' rather than a null check via an 'if'
3	info	use_null_aware_elements	lib/core/local_discovery/local_media_sender.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	lib/core/local_discovery/local_ws_server.dart	Use the null-aware marker '?' rather than a null check via an 'if'
4	info	use_null_aware_elements	lib/core/services/p2p_service_impl.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	lib/features/conversation/application/upload_media_use_case.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	lib/features/groups/application/accept_pending_group_invite_use_case.dart	Use the null-aware marker '?' rather than a null check via an 'if'
2	info	use_null_aware_elements	lib/features/groups/application/drain_group_offline_inbox_use_case.dart	Use the null-aware marker '?' rather than a null check via an 'if'
3	info	use_null_aware_elements	lib/features/groups/application/send_group_message_use_case.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	lib/features/qr_code/domain/models/qr_payload_model.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	lib/features/settings/presentation/screens/settings_screen.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	test/core/local_discovery/local_ws_server_test.dart	Use the null-aware marker '?' rather than a null check via an 'if'
2	info	use_null_aware_elements	test/features/contact_request/application/contact_request_listener_test.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	test/features/contact_request/integration/contact_request_flow_test.dart	Use the null-aware marker '?' rather than a null check via an 'if'
4	info	use_null_aware_elements	test/features/conversation/application/handle_incoming_chat_message_use_case_test.dart	Use the null-aware marker '?' rather than a null check via an 'if'
2	info	use_null_aware_elements	test/features/posts/phase4/handle_incoming_passed_post_use_case_test.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_null_aware_elements	test/shared/fakes/group_test_user.dart	Use the null-aware marker '?' rather than a null check via an 'if'
1	info	use_super_parameters	integration_test/conversation_wired_performance_harness.dart	Parameters ''messageRepo' and 'contactRepo'' could be super parameters
1	info	use_super_parameters	integration_test/conversation_wired_performance_harness.dart	Parameters ''messageRepo', 'contactRepo', and 'bridge'' could be super parameters
1	info	use_super_parameters	test/features/conversation/presentation/screens/conversation_wired_test.dart	Parameters ''messageRepo' and 'contactRepo'' could be super parameters
3	warning	dead_code	lib/features/groups/presentation/screens/contact_picker_wired.dart	Dead code
5	warning	dead_code	lib/features/groups/presentation/screens/group_info_wired.dart	Dead code
1	warning	dead_code	lib/features/introduction/presentation/screens/friend_picker_wired.dart	Dead code
3	warning	dead_null_aware_expression	lib/features/groups/presentation/screens/contact_picker_wired.dart	The left operand can't be null, so the right operand is never executed
15	warning	dead_null_aware_expression	lib/features/groups/presentation/screens/group_info_wired.dart	The left operand can't be null, so the right operand is never executed
1	warning	dead_null_aware_expression	lib/features/introduction/presentation/screens/friend_picker_wired.dart	The left operand can't be null, so the right operand is never executed
2	warning	invalid_null_aware_operator	integration_test/scripts/run_routing_smoke_e2e.dart	The receiver can't be null, so the null-aware operator '?.' is unnecessary
1	warning	override_on_non_overriding_member	test/features/identity/presentation/screens/startup_router_test.dart	The method doesn't override an inherited method
7	warning	unnecessary_cast	test/core/resilience/f1_wifi_relay_fallback_test.dart	Unnecessary cast
1	warning	unnecessary_cast	test/core/resilience/network_failover_test.dart	Unnecessary cast
4	warning	unnecessary_non_null_assertion	integration_test/scripts/run_routing_smoke_e2e.dart	The '!' will have no effect because the receiver can't be null
2	warning	unnecessary_non_null_assertion	lib/features/conversation/application/handle_incoming_chat_message_use_case.dart	The '!' will have no effect because the receiver can't be null
14	warning	unnecessary_non_null_assertion	lib/features/groups/application/group_message_listener.dart	The '!' will have no effect because the receiver can't be null
1	warning	unnecessary_non_null_assertion	test/core/notifications/notification_route_contract_matrix_test.dart	The '!' will have no effect because the receiver can't be null
1	warning	unnecessary_non_null_assertion	test/features/introduction/integration/introduction_multi_node_test.dart	The '!' will have no effect because the receiver can't be null
2	warning	unnecessary_non_null_assertion	test/features/posts/improvement/create_local_post_use_case_test.dart	The '!' will have no effect because the receiver can't be null
1	warning	unnecessary_non_null_assertion	test/shared/fakes/group_test_user.dart	The '!' will have no effect because the receiver can't be null
1	warning	unnecessary_null_comparison	integration_test/group_multi_device_real_harness.dart	The operand can't be 'null', so the condition is always 'false'
1	warning	unnecessary_null_comparison	lib/features/groups/application/remove_group_member_use_case.dart	The operand can't be 'null', so the condition is always 'true'
6	warning	unnecessary_null_comparison	lib/features/groups/presentation/screens/group_info_wired.dart	The operand can't be 'null', so the condition is always 'true'
1	warning	unnecessary_null_comparison	lib/features/posts/application/pass_post_along_use_case.dart	The operand can't be 'null', so the condition is always 'true'
1	warning	unused_element	integration_test/benchmark_voice_harness.dart	The declaration '_configuredCliPeerFixture' isn't referenced
1	warning	unused_element	integration_test/scripts/run_wifi_relay_fallback_smoke.dart	The declaration '_deviceFileExists' isn't referenced
1	warning	unused_element	integration_test/scripts/run_wifi_relay_fallback_smoke.dart	The declaration '_deviceReadFile' isn't referenced
1	warning	unused_element	lib/features/feed/presentation/screens/feed_screen.dart	The declaration '_findFeedEntryIndex' isn't referenced
1	warning	unused_element	lib/features/groups/application/group_message_listener.dart	The declaration '_resolveMetadataEventWatermark' isn't referenced
1	warning	unused_element	test/features/conversation/application/recover_stuck_sending_messages_use_case_test.dart	The declaration '_makeSendingMessage' isn't referenced
1	warning	unused_element	test/features/identity/presentation/screens/startup_router_test.dart	The declaration '_TrackingP2PService' isn't referenced
1	warning	unused_element_parameter	integration_test/conversation_wired_subscription_performance_harness.dart	A value for optional parameter 'key' isn't ever given
1	warning	unused_element_parameter	lib/core/local_discovery/local_media_server.dart	A value for optional parameter 'isUploading' isn't ever given
1	warning	unused_element_parameter	test/features/conversation/application/chat_message_listener_test.dart	A value for optional parameter 'throwOnDecrypt' isn't ever given
1	warning	unused_element_parameter	test/features/feed/presentation/screens/feed_wired_bg_task_test.dart	A value for optional parameter 'dialPeerResult' isn't ever given
1	warning	unused_element_parameter	test/features/feed/presentation/screens/feed_wired_bg_task_test.dart	A value for optional parameter 'discoverPeerResult' isn't ever given
1	warning	unused_element_parameter	test/features/feed/presentation/screens/feed_wired_bg_task_test.dart	A value for optional parameter 'isStarted' isn't ever given
1	warning	unused_element_parameter	test/features/feed/presentation/screens/feed_wired_bg_task_test.dart	A value for optional parameter 'probeRelayResultValue' isn't ever given
1	warning	unused_element_parameter	test/features/groups/application/handle_incoming_group_invite_use_case_test.dart	A value for optional parameter 'bridge' isn't ever given
1	warning	unused_element_parameter	test/features/groups/application/send_group_invite_use_case_test.dart	A value for optional parameter 'sendMessageResult' isn't ever given
1	warning	unused_element_parameter	test/features/introduction/application/introduction_outbound_delivery_test.dart	A value for optional parameter 'recoveryMethod' isn't ever given
1	warning	unused_element_parameter	test/features/introduction/application/introduction_outbound_delivery_test.dart	A value for optional parameter 'registerPushTokenResult' isn't ever given
1	warning	unused_element_parameter	test/features/introduction/application/introduction_outbound_delivery_test.dart	A value for optional parameter 'retrieveInboxResult' isn't ever given
1	warning	unused_element_parameter	test/features/introduction/application/introduction_outbound_delivery_test.dart	A value for optional parameter 'sendMessageResult' isn't ever given
1	warning	unused_element_parameter	test/features/introduction/application/introduction_outbound_delivery_test.dart	A value for optional parameter 'startNodeResult' isn't ever given
1	warning	unused_element_parameter	test/features/introduction/application/introduction_outbound_delivery_test.dart	A value for optional parameter 'stopNodeResult' isn't ever given
1	warning	unused_element_parameter	test/features/introduction/application/introduction_outbound_delivery_test.dart	A value for optional parameter 'storeInInboxResult' isn't ever given
1	warning	unused_element_parameter	test/features/introduction/application/introduction_outbound_delivery_test.dart	A value for optional parameter 'throwOnDrainInbox' isn't ever given
1	warning	unused_element_parameter	test/features/introduction/application/introduction_outbound_delivery_test.dart	A value for optional parameter 'throwOnHealthCheck' isn't ever given
1	warning	unused_element_parameter	test/features/posts/improvement/post_delivery_retry_integration_test.dart	A value for optional parameter 'requireDiscoverAndDialBeforeSend' isn't ever given
1	warning	unused_element_parameter	test/features/posts/improvement/post_delivery_runner_parallel_test.dart	A value for optional parameter 'inboxGate' isn't ever given
1	warning	unused_element_parameter	test/features/posts/improvement/post_delivery_runner_parallel_test.dart	A value for optional parameter 'requireDiscoverAndDialBeforeSend' isn't ever given
1	warning	unused_element_parameter	test/features/posts/improvement/post_delivery_runner_parallel_test.dart	A value for optional parameter 'sendResult' isn't ever given
1	warning	unused_element_parameter	test/features/posts/improvement/post_delivery_runner_parallel_test.dart	A value for optional parameter 'storeInInboxResult' isn't ever given
1	warning	unused_element_parameter	test/features/posts/improvement/post_delivery_runner_parallel_test.dart	A value for optional parameter 'throwOnInbox' isn't ever given
1	warning	unused_element_parameter	test/features/posts/improvement/post_delivery_runner_parallel_test.dart	A value for optional parameter 'throwOnSend' isn't ever given
1	warning	unused_element_parameter	test/features/posts/improvement/post_delivery_runner_test.dart	A value for optional parameter 'throwOnSend' isn't ever given
1	warning	unused_element_parameter	test/features/posts/phase4/pass_post_along_use_case_test.dart	A value for optional parameter 'requireDiscoverAndDialBeforeSend' isn't ever given
1	warning	unused_field	test/features/conversation/integration/two_user_message_exchange_test.dart	The value of the field '_online' isn't used
1	warning	unused_import	integration_test/benchmark_1_1_send_harness.dart	Unused import: 'package:flutter_app/core/bridge/bridge.dart'
1	warning	unused_import	integration_test/benchmark_1_1_send_harness.dart	Unused import: 'package:flutter_app/core/bridge/p2p_bridge_client.dart'
1	warning	unused_import	integration_test/benchmark_helpers.dart	Unused import: 'package:flutter_app/core/bridge/p2p_bridge_client.dart'
1	warning	unused_import	integration_test/benchmark_voice_harness.dart	Unused import: 'dart:convert'
1	warning	unused_import	integration_test/conversation_wired_performance_harness.dart	Unused import: 'package:flutter_app/features/identity/domain/repositories/identity_repository.dart'
1	warning	unused_import	integration_test/foreground_group_push_drain_test.dart	Unused import: 'package:flutter_app/features/groups/domain/models/group_model.dart'
1	warning	unused_import	integration_test/group_smoke_alice_harness.dart	Unused import: 'package:flutter/widgets.dart'
1	warning	unused_import	integration_test/group_smoke_bob_harness.dart	Unused import: '../test/shared/fakes/fake_notification_service.dart'
1	warning	unused_import	integration_test/notification_sound_smoke_bob_harness.dart	Unused import: 'package:flutter_app/core/utils/flow_event_emitter.dart'
1	warning	unused_import	integration_test/orbit_performance_harness.dart	Unused import: 'package:flutter_app/features/groups/domain/models/group_model.dart'
1	warning	unused_import	lib/core/media/image_processor.dart	Unused import: 'dart:io'
1	warning	unused_import	lib/features/feed/presentation/widgets/open_mode_card_body.dart	Unused import: 'package:flutter_app/core/theme/feed_colors.dart'
1	warning	unused_import	lib/features/groups/application/handle_incoming_group_invite_use_case.dart	Unused import: 'dart:convert'
1	warning	unused_import	lib/main.dart	Unused import: 'package:flutter_app/features/contact_request/domain/repositories/contact_request_repository.dart'
1	warning	unused_import	lib/main.dart	Unused import: 'package:flutter_app/features/contacts/domain/repositories/contact_repository.dart'
1	warning	unused_import	lib/main.dart	Unused import: 'package:flutter_app/features/groups/domain/repositories/group_message_repository.dart'
1	warning	unused_import	lib/main.dart	Unused import: 'package:flutter_app/features/groups/domain/repositories/group_repository.dart'
1	warning	unused_import	lib/main.dart	Unused import: 'package:flutter_app/features/identity/domain/repositories/identity_repository.dart'
1	warning	unused_import	lib/main.dart	Unused import: 'package:flutter_app/features/posts/domain/repositories/contact_presence_snapshot_repository.dart'
1	warning	unused_import	lib/main.dart	Unused import: 'package:flutter_app/features/posts/domain/repositories/post_repository.dart'
